UNIQUE_CARRIER_NAME,Date,Open,High,Low,Close,Adj Close,Volume
Delta Air Lines Inc.,7/1/2017,54.26,55.75,49.26,49.36,45.26,161568200
Delta Air Lines Inc.,8/1/2017,49.78,51.55,45.00,47.19,43.27,165127400
Delta Air Lines Inc.,9/1/2017,47.42,49.28,44.59,48.22,44.50,164672300
Delta Air Lines Inc.,10/1/2017,48.35,54.06,47.90,50.03,46.17,161469100
Delta Air Lines Inc.,11/1/2017,50.19,53.50,48.33,52.92,48.84,120895100
Delta Air Lines Inc.,12/1/2017,52.55,56.84,51.76,56.00,52.00,137221700
Delta Air Lines Inc.,1/1/2018,56.29,60.79,53.88,56.77,52.72,217524400
Delta Air Lines Inc.,2/1/2018,56.51,57.18,48.52,53.90,50.05,156682300
Delta Air Lines Inc.,3/1/2018,53.87,57.31,51.81,54.81,51.19,136801500
Delta Air Lines Inc.,4/1/2018,54.59,56.02,50.95,52.22,48.77,166861300
Delta Air Lines Inc.,5/1/2018,52.27,56.12,51.09,54.05,50.48,138665600
Delta Air Lines Inc.,6/1/2018,54.42,55.84,49.05,49.54,46.55,133617700
Delta Air Lines Inc.,7/1/2018,49.25,55.05,48.52,54.42,51.13,150839400
Delta Air Lines Inc.,8/1/2018,54.79,58.87,52.94,58.48,55.32,96064700
Delta Air Lines Inc.,9/1/2018,58.50,60.23,55.69,57.83,54.71,100806000
Delta Air Lines Inc.,10/1/2018,57.99,58.14,49.68,54.73,51.77,186771600
Delta Air Lines Inc.,11/1/2018,54.93,61.32,54.75,60.71,57.43,131488300
Delta Air Lines Inc.,12/1/2018,61.00,61.07,47.90,49.90,47.50,145415900
Delta Air Lines Inc.,1/1/2019,49.25,50.45,45.08,49.43,47.05,199934200
Delta Air Lines Inc.,2/1/2019,49.63,52.22,49.54,49.58,47.20,128870700
Delta Air Lines Inc.,3/1/2019,49.37,52.08,48.22,51.65,49.51,166809100
Delta Air Lines Inc.,4/1/2019,51.82,58.99,51.52,58.29,55.87,148486000
Delta Air Lines Inc.,5/1/2019,58.20,58.51,51.31,51.50,49.37,87101100
Delta Air Lines Inc.,6/1/2019,51.48,57.42,51.41,56.75,54.73,100204800
Delta Air Lines Inc.,7/1/2019,57.30,63.44,57.25,61.04,58.86,145644600
Delta Air Lines Inc.,8/1/2019,61.31,61.77,55.57,57.86,56.16,112141700
Delta Air Lines Inc.,9/1/2019,57.44,60.58,56.65,57.60,55.90,106340200
Delta Air Lines Inc.,10/1/2019,58.05,58.68,51.07,55.08,53.46,177485000
Delta Air Lines Inc.,11/1/2019,55.55,58.43,55.12,57.31,56.04,105598900
Delta Air Lines Inc.,12/1/2019,57.25,59.92,54.54,58.48,57.18,100565600
Delta Air Lines Inc.,1/1/2020,58.93,62.48,55.43,55.74,54.50,173131800
Delta Air Lines Inc.,2/1/2020,56.20,60.03,45.03,46.13,45.10,165222100
Delta Air Lines Inc.,3/1/2020,46.22,49.97,19.10,28.53,28.09,823679400
Delta Air Lines Inc.,4/1/2020,26.59,27.60,20.76,25.91,25.51,1351787400
Delta Air Lines Inc.,5/1/2020,24.95,27.85,17.51,25.21,24.82,1171815600
Delta Air Lines Inc.,6/1/2020,25.33,37.24,25.08,28.05,27.62,1333078400
Delta Air Lines Inc.,7/1/2020,29.02,29.85,24.43,24.97,24.58,571216100
Delta Air Lines Inc.,8/1/2020,24.85,32.21,24.38,30.85,30.37,463825600
Delta Air Lines Inc.,9/1/2020,30.02,35.07,27.92,30.58,30.11,464823400
Delta Air Lines Inc.,10/1/2020,30.99,34.04,28.74,30.64,30.17,365073100
Delta Air Lines Inc.,11/1/2020,30.62,42.19,29.67,40.25,39.63,386248000
Delta Air Lines Inc.,12/1/2020,40.79,43.76,38.84,40.21,39.59,276192900
Delta Air Lines Inc.,1/1/2021,40.17,42.64,37.74,37.96,37.37,252877700
Delta Air Lines Inc.,2/1/2021,38.35,50.20,37.42,47.94,47.20,253317100
Delta Air Lines Inc.,3/1/2021,49.47,52.28,43.01,48.28,47.53,311352900
Delta Air Lines Inc.,4/1/2021,48.59,51.82,43.34,46.92,46.19,262740100
Delta Air Lines Inc.,5/1/2021,47.19,48.20,42.94,47.68,46.94,219837000
Delta Air Lines Inc.,6/1/2021,48.13,48.54,42.58,43.26,42.59,228697100
Delta Air Lines Inc.,7/1/2021,43.50,44.54,37.56,39.90,39.28,280872300
Delta Air Lines Inc.,8/1/2021,40.04,41.80,37.31,40.44,39.81,252152500
Delta Air Lines Inc.,9/1/2021,40.57,45.06,38.80,42.61,41.95,225924300
Delta Air Lines Inc.,10/1/2021,43.95,46.00,38.81,39.13,38.52,246412100
Delta Air Lines Inc.,11/1/2021,39.15,45.52,34.60,36.20,35.64,276217900
Delta Air Lines Inc.,12/1/2021,36.87,39.89,33.40,39.08,38.48,347049900
Delta Air Lines Inc.,1/1/2022,39.79,42.54,35.88,39.69,39.08,276197700
Delta Air Lines Inc.,2/1/2022,39.80,45.14,37.47,39.92,39.30,265638700
Delta Air Lines Inc.,3/1/2022,39.50,40.26,29.75,39.57,38.96,419255300
Delta Air Lines Inc.,4/1/2022,39.67,46.27,36.17,43.03,42.36,329775600
Delta Air Lines Inc.,5/1/2022,42.95,43.97,35.70,41.69,41.04,265021700
Delta Air Lines Inc.,6/1/2022,42.13,42.30,28.10,28.97,28.52,341159100
Delta Air Lines Inc.,7/1/2022,29.23,33.08,28.14,31.80,31.31,283897800
Delta Air Lines Inc.,8/1/2022,31.78,35.79,31.06,31.07,30.59,191471800
Delta Air Lines Inc.,9/1/2022,30.65,33.74,27.80,28.06,27.63,220686800
Delta Air Lines Inc.,10/1/2022,27.98,35.08,27.20,33.93,33.40,269214900
Delta Air Lines Inc.,11/1/2022,34.33,36.00,30.98,35.37,34.82,163171400
Delta Air Lines Inc.,12/1/2022,35.45,36.88,31.82,32.86,32.35,195049700
Delta Air Lines Inc.,1/1/2023,33.25,39.62,32.34,39.10,38.49,255054500
Delta Air Lines Inc.,2/1/2023,38.84,40.34,36.66,38.34,37.75,141083300
Delta Air Lines Inc.,3/1/2023,38.34,40.30,31.04,34.92,34.38,235287700
Delta Air Lines Inc.,4/1/2023,34.48,36.19,32.44,34.31,33.78,230947300
Delta Air Lines Inc.,5/1/2023,34.43,36.93,32.68,36.33,35.77,204228100
Delta Air Lines Inc.,6/1/2023,36.42,47.73,36.00,47.54,46.80,266395300
Delta Air Lines Inc.,7/1/2023,47.44,49.81,45.39,46.26,45.54,238104300
Delta Air Lines Inc.,8/1/2023,45.74,46.09,41.10,42.88,42.30,145276800
Delta Air Lines Inc.,9/1/2023,43.10,43.19,36.41,37.00,36.50,163797700
Delta Air Lines Inc.,10/1/2023,36.97,37.33,30.60,31.25,30.83,258365100
Delta Air Lines Inc.,11/1/2023,31.39,37.23,30.84,36.93,36.54,192741400
Delta Air Lines Inc.,12/1/2023,36.98,42.70,36.97,40.23,39.80,180746900
Delta Air Lines Inc.,1/1/2024,39.97,42.52,36.34,39.14,38.72,285114600
Delta Air Lines Inc.,2/1/2024,39.41,42.70,38.60,42.27,41.82,162445800
Delta Air Lines Inc.,3/1/2024,42.20,48.06,41.17,47.87,47.47,178014200
Delta Air Lines Inc.,4/1/2024,48.50,50.74,45.45,50.07,49.65,276388200
Delta Air Lines Inc.,5/1/2024,50.04,53.86,48.28,51.02,50.60,144113800
Delta Air Lines Inc.,6/1/2024,51.45,51.70,47.03,47.44,47.14,137108000
Delta Air Lines Inc.,7/1/2024,47.81,47.90,42.17,43.02,42.74,233880000
Delta Air Lines Inc.,8/1/2024,43.32,43.38,37.29,42.49,42.36,175957700
Delta Air Lines Inc.,9/1/2024,42.10,52.45,41.48,50.79,50.64,189602100
Delta Air Lines Inc.,10/1/2024,50.80,54.29,46.90,52.73,52.57,105709900
Delta Air Lines Inc.,10/15/2024,53.84,54.29,52.55,52.73,52.73,9161382
Frontier Airlines Inc.,4/1/2021,18.65,22.00,18.26,21.04,21.04,34574900
Frontier Airlines Inc.,5/1/2021,21.19,21.69,18.60,21.32,21.32,9532100
Frontier Airlines Inc.,6/1/2021,21.77,22.70,16.35,17.04,17.04,21573100
Frontier Airlines Inc.,7/1/2021,17.11,17.54,13.71,14.74,14.74,12194600
Frontier Airlines Inc.,8/1/2021,14.83,16.59,14.15,15.33,15.33,10006100
Frontier Airlines Inc.,9/1/2021,15.33,17.16,14.10,15.79,15.79,9856200
Frontier Airlines Inc.,10/1/2021,16.31,17.50,15.40,15.65,15.65,7253000
Frontier Airlines Inc.,11/1/2021,15.75,17.50,13.23,13.35,13.35,10029200
Frontier Airlines Inc.,12/1/2021,13.80,14.59,12.62,13.57,13.57,15686300
Frontier Airlines Inc.,1/1/2022,13.73,14.70,11.73,13.08,13.08,7209300
Frontier Airlines Inc.,2/1/2022,13.20,14.74,11.44,12.88,12.88,53774700
Frontier Airlines Inc.,3/1/2022,12.90,12.96,9.48,11.33,11.33,47746700
Frontier Airlines Inc.,4/1/2022,11.44,12.30,9.88,10.61,10.61,63495200
Frontier Airlines Inc.,5/1/2022,10.75,10.81,8.19,10.75,10.75,55744800
Frontier Airlines Inc.,6/1/2022,10.93,10.96,8.70,9.37,9.37,70494900
Frontier Airlines Inc.,7/1/2022,9.25,14.89,9.24,14.48,14.48,52005000
Frontier Airlines Inc.,8/1/2022,14.31,15.25,12.58,12.90,12.90,32149200
Frontier Airlines Inc.,9/1/2022,12.70,13.39,9.63,9.70,9.70,27597300
Frontier Airlines Inc.,10/1/2022,9.79,13.15,8.94,13.11,13.11,25159400
Frontier Airlines Inc.,11/1/2022,13.24,14.34,12.45,13.04,13.04,16311200
Frontier Airlines Inc.,12/1/2022,13.04,13.25,9.91,10.27,10.27,12414000
Frontier Airlines Inc.,1/1/2023,10.46,12.62,9.98,12.58,12.58,10596800
Frontier Airlines Inc.,2/1/2023,12.49,14.10,10.53,11.76,11.76,25448200
Frontier Airlines Inc.,3/1/2023,11.77,11.86,8.39,9.84,9.84,37383400
Frontier Airlines Inc.,4/1/2023,9.69,10.07,8.87,9.49,9.49,16798900
Frontier Airlines Inc.,5/1/2023,9.41,9.85,7.61,8.23,8.23,30367200
Frontier Airlines Inc.,6/1/2023,8.24,10.22,8.22,9.67,9.67,41376700
Frontier Airlines Inc.,7/1/2023,9.67,10.57,9.01,9.30,9.30,26599700
Frontier Airlines Inc.,8/1/2023,9.15,9.19,6.28,6.28,6.28,45460700
Frontier Airlines Inc.,9/1/2023,6.34,6.42,4.56,4.84,4.84,57096100
Frontier Airlines Inc.,10/1/2023,4.83,4.94,3.39,3.39,3.39,49597200
Frontier Airlines Inc.,11/1/2023,3.38,4.39,3.19,3.91,3.91,46974600
Frontier Airlines Inc.,12/1/2023,3.89,5.86,3.89,5.46,5.46,60878700
Frontier Airlines Inc.,1/1/2024,5.35,5.66,4.14,4.87,4.87,58762900
Frontier Airlines Inc.,2/1/2024,4.95,8.05,4.82,6.94,6.94,56653600
Frontier Airlines Inc.,3/1/2024,6.97,8.33,6.72,8.11,8.11,40366900
Frontier Airlines Inc.,4/1/2024,8.22,8.22,5.96,6.04,6.04,34153100
Frontier Airlines Inc.,5/1/2024,6.02,6.65,5.08,5.47,5.47,35147400
Frontier Airlines Inc.,6/1/2024,5.52,5.86,4.51,4.93,4.93,31497400
Frontier Airlines Inc.,7/1/2024,4.89,4.96,3.53,3.94,3.94,36091300
Frontier Airlines Inc.,8/1/2024,3.95,4.04,2.79,3.63,3.63,39536300
Frontier Airlines Inc.,9/1/2024,3.56,5.49,3.53,5.35,5.35,51541900
Frontier Airlines Inc.,10/1/2024,5.32,6.25,4.90,6.00,6.00,27426100
Frontier Airlines Inc.,10/15/2024,6.08,6.25,5.99,6.00,6.00,2361612
Hawaiian Airlines Inc.,7/1/2008,6.98,9.86,6.60,8.82,8.82,23320000
Hawaiian Airlines Inc.,8/1/2008,8.80,9.73,7.19,9.03,9.03,14790000
Hawaiian Airlines Inc.,9/1/2008,9.20,11.10,8.60,9.28,9.28,20360000
Hawaiian Airlines Inc.,10/1/2008,9.27,9.36,4.91,7.00,7.00,19030000
Hawaiian Airlines Inc.,11/1/2008,7.00,7.40,3.50,4.48,4.48,16410000
Hawaiian Airlines Inc.,12/1/2008,4.38,6.42,3.80,6.38,6.38,19260000
Hawaiian Airlines Inc.,1/1/2009,6.43,6.70,4.06,4.07,4.07,10470000
Hawaiian Airlines Inc.,2/1/2009,4.04,4.85,3.08,3.17,3.17,9550000
Hawaiian Airlines Inc.,3/1/2009,3.11,3.80,2.17,3.73,3.73,19480000
Hawaiian Airlines Inc.,4/1/2009,3.68,5.50,3.52,4.99,4.99,17930000
Hawaiian Airlines Inc.,5/1/2009,4.94,5.60,4.59,5.26,5.26,14820000
Hawaiian Airlines Inc.,6/1/2009,5.30,6.08,4.24,6.02,6.02,16860000
Hawaiian Airlines Inc.,7/1/2009,5.76,7.10,5.16,6.39,6.39,18660000
Hawaiian Airlines Inc.,8/1/2009,6.46,7.50,6.14,7.32,7.32,14870000
Hawaiian Airlines Inc.,9/1/2009,7.25,8.80,7.05,8.26,8.26,15420000
Hawaiian Airlines Inc.,10/1/2009,8.19,9.18,7.05,7.09,7.09,12980000
Hawaiian Airlines Inc.,11/1/2009,7.11,7.29,6.12,6.24,6.24,8090000
Hawaiian Airlines Inc.,12/1/2009,6.33,7.68,6.23,7.00,7.00,8850000
Hawaiian Airlines Inc.,1/1/2010,7.09,7.33,5.94,5.94,5.94,9410000
Hawaiian Airlines Inc.,2/1/2010,5.96,8.07,5.90,7.78,7.78,11130000
Hawaiian Airlines Inc.,3/1/2010,7.82,8.15,7.34,7.37,7.37,8970000
Hawaiian Airlines Inc.,4/1/2010,7.45,7.51,6.54,7.12,7.12,15630000
Hawaiian Airlines Inc.,5/1/2010,7.14,7.31,6.59,7.12,7.12,15210000
Hawaiian Airlines Inc.,6/1/2010,7.05,7.32,5.16,5.17,5.17,16860000
Hawaiian Airlines Inc.,7/1/2010,5.20,6.20,5.08,6.00,6.00,12820000
Hawaiian Airlines Inc.,8/1/2010,6.05,6.10,4.69,4.90,4.90,11160000
Hawaiian Airlines Inc.,9/1/2010,4.98,6.07,4.87,5.99,5.99,14650000
Hawaiian Airlines Inc.,10/1/2010,6.02,7.65,5.73,7.32,7.32,17980000
Hawaiian Airlines Inc.,11/1/2010,7.37,8.05,6.61,7.90,7.90,11030000
Hawaiian Airlines Inc.,12/1/2010,7.95,8.69,7.73,7.84,7.84,12250000
Hawaiian Airlines Inc.,1/1/2011,7.86,8.10,7.31,7.39,7.39,8530000
Hawaiian Airlines Inc.,2/1/2011,7.45,7.73,6.55,6.64,6.64,16440000
Hawaiian Airlines Inc.,3/1/2011,6.63,7.24,5.95,6.01,6.01,30450000
Hawaiian Airlines Inc.,4/1/2011,6.05,6.09,5.32,5.84,5.84,17670000
Hawaiian Airlines Inc.,5/1/2011,5.88,6.24,5.49,5.54,5.54,10980000
Hawaiian Airlines Inc.,6/1/2011,5.56,6.10,5.36,5.70,5.70,11270000
Hawaiian Airlines Inc.,7/1/2011,5.73,6.09,4.65,4.70,4.70,12950000
Hawaiian Airlines Inc.,8/1/2011,4.78,4.84,3.82,4.18,4.18,16330000
Hawaiian Airlines Inc.,9/1/2011,4.15,4.62,3.67,4.21,4.21,10030000
Hawaiian Airlines Inc.,10/1/2011,4.17,5.60,3.89,5.35,5.35,16080000
Hawaiian Airlines Inc.,11/1/2011,5.15,6.00,5.05,5.95,5.95,12300000
Hawaiian Airlines Inc.,12/1/2011,5.91,6.48,5.65,5.80,5.80,10870000
Hawaiian Airlines Inc.,1/1/2012,5.91,6.98,5.19,6.96,6.96,10830000
Hawaiian Airlines Inc.,2/1/2012,6.50,6.81,5.16,5.31,5.31,15450000
Hawaiian Airlines Inc.,3/1/2012,5.30,5.47,4.92,5.23,5.23,12200000
Hawaiian Airlines Inc.,4/1/2012,5.20,5.89,4.92,5.66,5.66,10880000
Hawaiian Airlines Inc.,5/1/2012,5.66,5.90,5.18,5.78,5.78,10080000
Hawaiian Airlines Inc.,6/1/2012,5.69,6.66,5.45,6.51,6.51,14470000
Hawaiian Airlines Inc.,7/1/2012,6.56,7.00,5.83,6.37,6.37,18600000
Hawaiian Airlines Inc.,8/1/2012,6.42,6.60,5.76,5.93,5.93,11590000
Hawaiian Airlines Inc.,9/1/2012,5.90,6.00,5.56,5.59,5.59,10480000
Hawaiian Airlines Inc.,10/1/2012,5.61,6.02,5.16,5.93,5.93,14290000
Hawaiian Airlines Inc.,11/1/2012,5.97,6.29,5.60,6.24,6.24,10970000
Hawaiian Airlines Inc.,12/1/2012,6.26,6.86,6.14,6.57,6.57,10290000
Hawaiian Airlines Inc.,1/1/2013,6.74,7.30,5.52,5.77,5.77,19650000
Hawaiian Airlines Inc.,2/1/2013,5.75,5.97,5.31,5.67,5.67,19670000
Hawaiian Airlines Inc.,3/1/2013,5.65,6.48,5.62,5.77,5.77,21100000
Hawaiian Airlines Inc.,4/1/2013,5.75,5.90,5.18,5.49,5.49,27450000
Hawaiian Airlines Inc.,5/1/2013,5.51,6.04,5.31,5.96,5.96,16940000
Hawaiian Airlines Inc.,6/1/2013,5.96,6.42,5.77,6.11,6.11,16810000
Hawaiian Airlines Inc.,7/1/2013,6.10,7.88,6.02,7.64,7.64,18870000
Hawaiian Airlines Inc.,8/1/2013,7.70,7.80,6.90,7.00,7.00,12130000
Hawaiian Airlines Inc.,9/1/2013,7.09,7.78,6.97,7.44,7.44,13890000
Hawaiian Airlines Inc.,10/1/2013,7.42,8.58,7.35,8.24,8.24,22080000
Hawaiian Airlines Inc.,11/1/2013,8.23,9.24,8.08,9.12,9.12,17840000
Hawaiian Airlines Inc.,12/1/2013,9.15,9.76,8.61,9.63,9.63,14220000
Hawaiian Airlines Inc.,1/1/2014,9.62,11.20,9.53,10.16,10.16,28250000
Hawaiian Airlines Inc.,2/1/2014,10.15,12.52,9.46,12.04,12.04,23030000
Hawaiian Airlines Inc.,3/1/2014,11.96,14.75,11.65,13.96,13.96,37500000
Hawaiian Airlines Inc.,4/1/2014,14.02,15.25,12.35,14.45,14.45,23420000
Hawaiian Airlines Inc.,5/1/2014,14.50,15.87,13.72,15.44,15.44,19080000
Hawaiian Airlines Inc.,6/1/2014,15.56,16.49,13.64,13.71,13.71,24460000
Hawaiian Airlines Inc.,7/1/2014,13.74,15.00,12.67,13.93,13.93,24520000
Hawaiian Airlines Inc.,8/1/2014,13.93,16.08,13.36,15.60,15.60,16120000
Hawaiian Airlines Inc.,9/1/2014,15.61,15.89,13.32,13.45,13.45,16180000
Hawaiian Airlines Inc.,10/1/2014,13.26,17.49,12.52,17.34,17.34,28870000
Hawaiian Airlines Inc.,11/1/2014,17.43,21.20,17.36,20.29,20.29,20610000
Hawaiian Airlines Inc.,12/1/2014,21.41,26.66,20.25,26.05,26.05,33380000
Hawaiian Airlines Inc.,1/1/2015,26.21,27.66,18.59,19.44,19.44,38420000
Hawaiian Airlines Inc.,2/1/2015,20.02,20.86,18.01,18.51,18.51,46730000
Hawaiian Airlines Inc.,3/1/2015,18.50,22.49,18.38,22.02,22.02,35450000
Hawaiian Airlines Inc.,4/1/2015,21.71,24.76,20.86,23.08,23.08,24610000
Hawaiian Airlines Inc.,5/1/2015,23.31,26.10,22.81,24.22,24.22,31840000
Hawaiian Airlines Inc.,6/1/2015,24.24,25.37,20.75,23.75,23.75,31730000
Hawaiian Airlines Inc.,7/1/2015,24.02,24.81,19.87,21.72,21.72,26320000
Hawaiian Airlines Inc.,8/1/2015,21.97,26.00,20.05,22.66,22.66,24620000
Hawaiian Airlines Inc.,9/1/2015,22.26,25.59,22.21,24.68,24.68,18170000
Hawaiian Airlines Inc.,10/1/2015,24.60,35.75,23.77,34.70,34.70,32690000
Hawaiian Airlines Inc.,11/1/2015,34.89,38.52,33.88,36.20,36.20,23290000
Hawaiian Airlines Inc.,12/1/2015,36.25,40.13,35.20,35.33,35.33,23960000
Hawaiian Airlines Inc.,1/1/2016,34.43,37.58,28.40,35.21,35.21,32720000
Hawaiian Airlines Inc.,2/1/2016,35.39,43.95,30.65,43.02,43.02,27230000
Hawaiian Airlines Inc.,3/1/2016,43.44,48.14,42.93,47.19,47.19,26180000
Hawaiian Airlines Inc.,4/1/2016,46.12,50.95,41.86,42.07,42.07,25640000
Hawaiian Airlines Inc.,5/1/2016,42.05,43.98,39.63,40.46,40.46,16000000
Hawaiian Airlines Inc.,6/1/2016,40.15,42.37,34.69,37.96,37.96,22590000
Hawaiian Airlines Inc.,7/1/2016,37.98,46.92,37.40,45.53,45.53,18580000
Hawaiian Airlines Inc.,8/1/2016,45.64,47.10,43.87,46.98,46.98,10630000
Hawaiian Airlines Inc.,9/1/2016,47.22,49.87,45.84,48.60,48.60,12840000
Hawaiian Airlines Inc.,10/1/2016,48.40,51.53,44.30,45.03,45.03,16190000
Hawaiian Airlines Inc.,11/1/2016,45.00,53.35,44.28,51.35,51.35,14370000
Hawaiian Airlines Inc.,12/1/2016,51.30,60.90,50.01,57.00,57.00,15300000
Hawaiian Airlines Inc.,1/1/2017,57.55,58.50,50.20,50.95,50.95,16180000
Hawaiian Airlines Inc.,2/1/2017,51.10,52.40,48.65,48.65,48.65,13180000
Hawaiian Airlines Inc.,3/1/2017,49.35,50.30,46.05,46.45,46.45,19570000
Hawaiian Airlines Inc.,4/1/2017,46.50,56.15,45.45,54.30,54.30,18740000
Hawaiian Airlines Inc.,5/1/2017,54.60,55.80,48.90,50.10,50.10,13590000
Hawaiian Airlines Inc.,6/1/2017,50.35,59.45,45.58,46.95,46.95,26230000
Hawaiian Airlines Inc.,7/1/2017,47.15,48.65,39.45,41.40,41.40,24980000
Hawaiian Airlines Inc.,8/1/2017,41.60,44.30,40.51,42.85,42.85,16590000
Hawaiian Airlines Inc.,9/1/2017,43.00,43.05,36.20,37.55,37.55,28700000
Hawaiian Airlines Inc.,10/1/2017,37.80,42.70,32.95,33.50,33.50,33960000
Hawaiian Airlines Inc.,11/1/2017,33.75,43.40,32.40,43.15,43.15,27470000
Hawaiian Airlines Inc.,12/1/2017,42.35,43.30,39.30,39.85,39.85,19870000
Hawaiian Airlines Inc.,1/1/2018,40.00,40.70,35.20,37.35,37.35,23840000
Hawaiian Airlines Inc.,2/1/2018,37.00,39.30,34.65,36.00,36.00,20020000
Hawaiian Airlines Inc.,3/1/2018,36.10,39.00,34.55,38.70,38.70,24310000
Hawaiian Airlines Inc.,4/1/2018,38.70,42.70,36.70,41.20,41.20,18890000
Hawaiian Airlines Inc.,5/1/2018,41.15,41.70,35.30,37.00,37.00,18400000
Hawaiian Airlines Inc.,6/1/2018,37.25,40.05,35.45,35.95,35.95,14440000
Hawaiian Airlines Inc.,7/1/2018,35.70,41.75,35.10,40.10,40.10,14770000
Hawaiian Airlines Inc.,8/1/2018,40.10,44.25,38.60,41.50,41.50,10500000
Hawaiian Airlines Inc.,9/1/2018,41.40,41.60,38.10,40.10,40.10,8870000
Hawaiian Airlines Inc.,10/1/2018,40.20,40.20,31.46,34.61,34.61,18880000
Hawaiian Airlines Inc.,11/1/2018,34.88,40.18,34.80,40.14,40.14,10040000
Hawaiian Airlines Inc.,12/1/2018,40.27,40.30,24.81,26.41,26.41,17130000
Hawaiian Airlines Inc.,1/1/2019,26.09,34.15,25.41,32.02,32.02,20830000
Hawaiian Airlines Inc.,2/1/2019,32.04,32.89,28.91,29.75,29.75,13670000
Hawaiian Airlines Inc.,3/1/2019,29.98,30.05,24.24,26.25,26.25,20020000
Hawaiian Airlines Inc.,4/1/2019,26.37,30.75,26.30,28.21,28.21,18910000
Hawaiian Airlines Inc.,5/1/2019,28.27,28.79,24.91,24.98,24.98,15400000
Hawaiian Airlines Inc.,6/1/2019,24.88,27.67,24.88,27.43,27.43,11330000
Hawaiian Airlines Inc.,7/1/2019,27.63,29.20,25.62,25.99,25.99,13520000
Hawaiian Airlines Inc.,8/1/2019,26.28,27.11,22.84,24.41,24.41,13880000
Hawaiian Airlines Inc.,9/1/2019,24.04,28.63,22.92,26.26,26.26,12850000
Hawaiian Airlines Inc.,10/1/2019,26.43,30.41,25.03,28.61,28.61,18880000
Hawaiian Airlines Inc.,11/1/2019,29.00,31.30,28.32,30.29,30.29,9760000
Hawaiian Airlines Inc.,12/1/2019,30.29,31.34,28.85,29.29,29.29,10350000
Hawaiian Airlines Inc.,1/1/2020,29.63,30.76,26.87,27.88,27.88,12950000
Hawaiian Airlines Inc.,2/1/2020,28.18,30.75,20.52,20.88,20.88,13880000
Hawaiian Airlines Inc.,3/1/2020,20.84,20.90,7.55,10.44,10.44,46600000
Hawaiian Airlines Inc.,4/1/2020,10.16,16.03,9.10,14.40,14.40,33930000
Hawaiian Airlines Inc.,5/1/2020,13.65,16.90,10.31,14.43,14.43,33810000
Hawaiian Airlines Inc.,6/1/2020,14.56,22.35,13.01,14.04,14.04,36550000
Hawaiian Airlines Inc.,7/1/2020,14.54,14.90,11.50,11.89,11.89,24580000
Hawaiian Airlines Inc.,8/1/2020,11.84,14.52,11.51,13.44,13.44,17690000
Hawaiian Airlines Inc.,9/1/2020,13.25,15.06,12.15,12.89,12.89,21930000
Hawaiian Airlines Inc.,10/1/2020,12.91,16.51,12.51,13.85,13.85,24540000
Hawaiian Airlines Inc.,11/1/2020,13.91,22.44,13.38,20.26,20.26,32620000
Hawaiian Airlines Inc.,12/1/2020,20.78,21.96,17.22,17.70,17.70,34430000
Hawaiian Airlines Inc.,1/1/2021,17.71,21.72,16.84,19.57,19.57,19820000
Hawaiian Airlines Inc.,2/1/2021,19.73,28.52,19.31,26.82,26.82,20940000
Hawaiian Airlines Inc.,3/1/2021,27.89,29.86,24.15,26.67,26.67,21620000
Hawaiian Airlines Inc.,4/1/2021,26.82,28.10,23.13,25.11,25.11,14510000
Hawaiian Airlines Inc.,5/1/2021,25.18,27.24,22.81,25.80,25.80,15540000
Hawaiian Airlines Inc.,6/1/2021,26.18,31.38,24.27,24.37,24.37,32820000
Hawaiian Airlines Inc.,7/1/2021,24.71,25.10,17.94,19.73,19.73,27100000
Hawaiian Airlines Inc.,8/1/2021,19.93,20.88,17.55,20.22,20.22,20330000
Hawaiian Airlines Inc.,9/1/2021,20.18,23.25,18.98,21.66,21.66,19120000
Hawaiian Airlines Inc.,10/1/2021,22.36,23.57,18.50,19.35,19.35,29980000
Hawaiian Airlines Inc.,11/1/2021,19.35,24.27,17.20,18.28,18.28,20520000
Hawaiian Airlines Inc.,12/1/2021,18.77,21.15,17.01,18.37,18.37,20750000
Hawaiian Airlines Inc.,1/1/2022,18.60,20.77,14.97,17.10,17.10,21030000
Hawaiian Airlines Inc.,2/1/2022,17.34,21.27,16.91,19.18,19.18,19800000
Hawaiian Airlines Inc.,3/1/2022,19.01,19.96,14.62,19.70,19.70,28410000
Hawaiian Airlines Inc.,4/1/2022,19.84,21.71,16.37,16.96,16.96,22780000
Hawaiian Airlines Inc.,5/1/2022,17.02,18.17,14.44,17.75,17.75,21200000
Hawaiian Airlines Inc.,6/1/2022,18.02,18.25,12.76,14.31,14.31,21740000
Hawaiian Airlines Inc.,7/1/2022,14.35,16.34,13.31,14.96,14.96,19110000
Hawaiian Airlines Inc.,8/1/2022,14.93,17.39,14.54,14.99,14.99,12870000
Hawaiian Airlines Inc.,9/1/2022,14.81,16.32,13.08,13.15,13.15,15710000
Hawaiian Airlines Inc.,10/1/2022,13.22,16.15,12.86,14.43,14.43,21260000
Hawaiian Airlines Inc.,11/1/2022,14.73,15.74,13.26,13.90,13.90,13260000
Hawaiian Airlines Inc.,12/1/2022,13.91,14.30,9.64,10.26,10.26,20800000
Hawaiian Airlines Inc.,1/1/2023,10.43,13.42,9.83,12.32,12.32,20630000
Hawaiian Airlines Inc.,2/1/2023,11.45,11.85,9.86,11.20,11.20,30030000
