YEAR,QUARTER,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,Open,High,Low,Close,Adj Close,Volume
2019,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,48.23,55.209999,34.529999,36.299999,32.848843,73068700
2019,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,36.59,41.790001,32.970001,40.310001,36.477608,74199000
2020,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,40.700001,47.5,7.01,12.89,11.664506,202420000
2020,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,11.66,25.940001,7.25,17.799999,16.107698,1462906300
2020,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,18.23,19.549999,14.65,16.1,14.569323,707299500
2020,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,16.299999,27.48,15.45,24.450001,22.125458,546291300
2021,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,24.75,40.77,22.870001,36.900002,33.3918,316340600
2021,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,36.509998,39.189999,30.370001,30.440001,27.545967,219765500
2021,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,30.780001,31.469999,22.700001,25.940001,23.473803,262583000
2021,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,26.4,27.59,19.52,21.85,19.772654,307437000
2022,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,22,28.299999,18.26,21.870001,19.790752,366019400
2022,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,22.01,27.879999,15.92,23.84,21.573454,294225900
2022,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,23.74,25.68,18.6,18.82,17.030722,118770800
2022,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,18.85,22.700001,18.01,19.48,17.627977,58773700
2023,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,19.629999,20.99,16.17,17.17,15.697749,107097300
2023,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,17,17.75,14.41,17.16,15.97713,87720300
2023,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,17.1,19.690001,14.95,16.5,15.631677,102929600
2023,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,16.42,17.49,8.68,16.389999,15.842753,297096700
2024,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,16.360001,16.85,3.96,4.84,4.84,1048188800
2006,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,35.259998,43,35.060001,39.93,37.340271,32340400
2006,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,39.5,40.049999,26.02,31.02,29.008146,103103800
2006,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,30.799999,32.169998,21.9,26.57,24.846758,142784100
2006,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,26.969999,46.540001,26.77,44,41.146305,195446100
2007,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,44.799999,51.57,36.639999,38.169998,35.694416,204664800
2007,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,38.299999,44.32,31.620001,40.59,37.957466,221401100
2007,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,40.509998,50,35.900002,46.529999,43.512215,207263900
2007,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,46.529999,51.599998,33.48,35.66,33.34721,188072300
2008,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,35.25,41.470001,19.709999,21.530001,21.530001,269733400
2008,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,22.1,24.870001,5.22,5.22,5.22,517590300
2008,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,5.01,15.84,2.8,8.79,8.79,1413786200
2008,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,8.84,16.73,4.55,11.02,11.02,719692400
2009,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,11.08,12.88,3.45,4.48,4.48,487114300
2009,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,4.45,6.9,3.08,3.19,3.19,544530300
2009,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.19,9.77,3.07,9.22,9.22,596264200
2009,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,8.39,13.33,6.23,12.91,12.91,849987500
2010,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,12.99,20.59,12.13,19.549999,19.549999,638789300
2010,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,19.530001,24.59,16.389999,20.559999,20.559999,643833000
2010,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,20.65,25,18.42,23.66,23.66,360379300
2010,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,25,29.75,23.1,23.82,23.82,333344300
2011,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,24.129999,27.719999,21.65,22.99,22.99,450940500
2011,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,23.34,26.84,19.32,22.629999,22.629999,473829800
2011,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,22.799999,23.280001,15.92,19.379999,19.379999,468047200
2011,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,19.16,21.450001,15.51,18.870001,18.870001,367730000
2012,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,19.23,25.84,17.25,21.5,21.5,428035900
2012,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,21.51,25.5,20.549999,24.33,24.33,337714600
2012,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,24.43,24.950001,17.450001,19.5,19.5,303591400
2012,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,19.48,24.23,18.85,23.379999,23.379999,235333900
2013,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,23.83,32.950001,23.620001,32.009998,32.009998,294529900
2013,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,31.27,35.27,27.9,31.290001,31.290001,263361100
2013,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,31.299999,36.740002,27.32,30.709999,30.709999,301257500
2013,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,30.83,40.189999,29.110001,37.830002,37.830002,312973000
2014,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,37.700001,49.200001,37.5,44.630001,44.630001,338255100
2014,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,45.970001,48.200001,38.060001,41.07,41.07,377279200
2014,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,41.740002,52.450001,36.650002,46.790001,46.790001,377958200
2014,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,45.619999,67.769997,39.459999,66.889999,66.889999,433539600
2015,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,67.739998,74.519997,62.369999,67.25,67.25,342380200
2015,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,65.059998,65.849998,49.849998,53.009998,53.009998,379071500
2015,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,54.049999,62.209999,49.200001,53.049999,53.049999,454036400
2015,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,52.950001,61.869999,49.759998,57.299999,57.299999,332642100
2016,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,55.790001,61.41,42.169998,59.860001,59.860001,376401300
2016,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,57.43,58.900002,37.41,41.040001,41.040001,387636000
2016,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,41.02,54.529999,37.639999,52.470001,52.470001,302496600
2016,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,52.240002,76.800003,51.34,72.879997,72.879997,283435200
2017,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,74.019997,76.75,64.160004,70.639999,70.639999,241722400
2017,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,70.690002,83.040001,67.550003,75.25,75.25,244096800
2017,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,75.849998,81.389999,57.34,60.880001,60.880001,292580600
2017,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,60.900002,69.620003,56.509998,67.400002,67.400002,310072500
2018,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,67.900002,79,60.439999,69.470001,69.470001,285929300
2018,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,69.120003,75.529999,64.800003,69.730003,69.730003,217736300
2018,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,69.400002,91.389999,67.940002,89.059998,89.059998,202355700
2018,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,89.290001,97.849998,78.870003,83.730003,83.730003,244806700
2019,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,81.690002,90.93,77.019997,79.779999,79.779999,212406800
2019,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,80.209999,90.160004,77.349998,87.550003,87.550003,155706700
2019,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,88.839996,96.029999,80.779999,88.410004,88.410004,163248000
2019,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,89.150002,95.160004,80.870003,88.089996,88.089996,138967400
2020,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,89.57,90.57,17.799999,31.549999,31.549999,670806800
2020,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,29.51,48.950001,18.18,34.610001,34.610001,3797019600
2020,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,36.919998,39.860001,29.23,34.75,34.75,2466189700
2020,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,35.23,51.310001,32.16,43.25,43.25,1316400900
2021,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,43.68,63.700001,39.169998,57.540001,57.540001,992947400
2021,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,57.66,61.34,48.900002,52.290001,52.290001,829963300
2021,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,52.790001,53.759998,42.560001,47.57,47.57,747990000
2021,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,48.900002,54.52,38.880001,43.779999,43.779999,814100300
2022,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,44.669998,50.939999,30.540001,46.360001,46.360001,925269900
2022,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,46.509998,53.119999,33.73,35.419998,35.419998,834619500
2022,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,35.509998,41.970001,31.799999,32.529999,32.529999,620876500
2022,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,32.360001,45.970001,31.58,37.700001,37.700001,529177700
2023,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,38.220001,55.040001,36.82,44.25,44.25,534597300
2023,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,43.68,56.970001,41.049999,54.869999,54.869999,438365500
2023,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,54.490002,58.23,41.619999,42.299999,42.299999,368329800
2023,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,42.32,43.869999,33.68,41.259998,41.259998,513794500
2024,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,3,41.130001,48,37.68,47.880001,47.880001,548749700
